"00:16:47,621","00:16:48,621
",1007621,1008621,He is not an ass hat.,Cassie Lang
"00:16:48,781","00:16:51,541
",1008781,1011541,- Hey! You watch your language. Okay! - What language? I said hat.,Cassie Lang
"00:16:51,741","00:16:53,241
",1011741,1013241,Stop it.,Cassie Lang
"00:16:54,381","00:16:56,301
",1014381,1016301,"Really, Maggie? That person?",Paxton
"00:16:56,501","00:16:58,141
",1016501,1018141,Come on! You could marry anyone you want.,Scott Lang
"00:16:58,181","00:16:59,421
",1018181,1019421,And you have to get engaged to a cop.,Scott Lang
"00:16:59,621","00:17:01,273
",1019621,1021273,At least he is not a crook.,Scott Lang
"00:17:03,021","00:17:05,741
",1023021,1025741,"I am trying, okay. I have changed. I am straight.",Paxton
"00:17:05,941","00:17:08,310
",1025941,1028310,I had a job and...,Paxton
"00:17:09,821","00:17:10,821
",1029821,1030821,I want to provide.,Scott Lang
"00:17:10,981","00:17:13,381
",1030981,1033381,I had a lot of time to think about it and I love her.,Maggie Lang
"00:17:13,581","00:17:14,581
",1033581,1034581,So much.,Scott Lang
"00:17:14,661","00:17:17,861
",1034661,1037861,"I have missed so much time, and I want to be a part of her life.",Maggie Lang
"00:17:18,061","00:17:19,561
",1038061,1039561,What do I do?,Scott Lang
"00:17:19,861","00:17:21,361
",1039861,1041361,"Get an apartment,",Paxton
"00:17:21,661","00:17:23,981
",1041661,1043981,"get a job, pay child support.",Scott Lang
"00:17:24,181","00:17:27,392
",1044181,1047392,"Then we will talk about visitation, I promise.",Dr. Hank Pym
"00:17:27,941","00:17:29,911
",1047941,1049911,"You are her hero, Scott.",Dr. Hank Pym
"00:17:30,861","00:17:35,073
",1050861,1055073,Just be the person that she already thinks you are.,Paxton
"00:17:58,781","00:18:01,673
",1078781,1081673,"I am sorry you have such deep concerns about the Yellow jacket, Frank.",Scott Lang
"00:18:02,301","00:18:04,141
",1082301,1084141,Yeah. Well...,Scott Lang
"00:18:04,341","00:18:08,826
",1084341,1088826,"Unfortunately, we cannot just do whatever we want.",Scott Lang
"00:18:09,501","00:18:11,107
",1089501,1091107,"It would be nice though, right?",Scott Lang
"00:18:12,541","00:18:14,041
",1092541,1094041,"However, there are laws.",Maggie Lang
"00:18:14,181","00:18:15,681
",1094181,1095681,What laws? Of man?,Darren Cross
"00:18:15,781","00:18:18,101
",1095781,1098101,The laws of nature transcend the laws of man.,Scott Lang
"00:18:18,301","00:18:20,465
",1098301,1100465,And I have transcended the laws of nature.,Scott Lang
"00:18:23,741","00:18:26,826
",1103741,1106826,"Darren, I do not think you understand...",Scott Lang
"00:18:32,901","00:18:35,383
",1112901,1115383,We still have not worked out all the bugs.,Scott Lang
"00:18:40,621","00:18:42,121
",1120621,1122121,"Goodbye, Frank!",Scott Lang
"00:18:55,501","00:18:57,107
",1135501,1137107,Thank you.,Scott Lang
"00:19:01,221","00:19:03,861
",1141221,1143861,"You know, I have been thinking a lot about gratitude lately.",Maggie Lang
"00:19:04,061","00:19:06,301
",1144061,1146301,"And today, during my morning meditation,",Maggie Lang
"00:19:06,501","00:19:09,421
",1146501,1149421,"an interesting thought occurred to me, I think it might apply to you, too.",Maggie Lang
"00:19:09,501","00:19:10,661
",1149501,1150661,How is that?,Maggie Lang
"00:19:10,861","00:19:12,672
",1150861,1152672,Gratitude can be forgiveness.,Maggie Lang
"00:19:14,061","00:19:17,541
",1154061,1157541,I have spent years carrying around my anger for Hank Pym.,Darren Cross
"00:19:17,741","00:19:20,221
",1157741,1160221,I devoted my genius to him.,Luis
"00:19:20,421","00:19:22,266
",1160421,1162266,I could have worked anywhere.,Frank
"00:19:22,941","00:19:24,593
",1162941,1164593,I chose my mentor poorly.,Frank
"00:19:25,421","00:19:27,232
",1165421,1167232,You did not even have a choice.,Frank
"00:19:27,941","00:19:30,230
",1167941,1170230,He never believed in you.,Darren Cross
"00:19:31,141","00:19:35,865
",1171141,1175865,"It is a shame what we had to do, however, he forced us to do it, did not he?",Darren Cross
"00:19:36,261","00:19:39,267
",1176261,1179267,"We should not be angry, we should be grateful.",Darren Cross
"00:19:40,021","00:19:42,781
",1180021,1182781,"Because his failures as a mentor,",Frank
"00:19:42,981","00:19:45,111
",1182981,1185111,"as a father,",Darren Cross
"00:19:45,701","00:19:48,786
",1185701,1188786,forced us to spread our wings.,Darren Cross
"00:19:51,461","00:19:53,545
",1191461,1193545,"You are a success, Darren.",ELIZABETH
"00:19:54,381","00:19:56,704
",1194381,1196704,You deserve everything coming your way.,WILL
"00:20:18,021","00:20:19,673
",1218021,1219673,Stop cheating.,JACK
"00:20:20,501","00:20:22,001
",1220501,1222001,"Hey! What is up, hotshot?",Darren Cross
"00:20:23,381","00:20:25,141
",1223381,1225141,Maybe he did not hear you.,Darren Cross
"00:20:25,341","00:20:26,841
",1225341,1226841,How was the party?,Darren Cross
"00:20:33,181","00:20:35,541
",1233181,1235541,#NAME?,Scott Lang
"00:20:35,741","00:20:37,581
",1235741,1237581,I want to know about that tip.,Darren Cross
"00:20:37,781","00:20:40,301
",1237781,1240301,"Baby, it is! It is so on, right now.",Darren Cross
"00:20:40,501","00:20:42,941
",1240501,1242941,Calm down! All right! I just need to know where it came from.,Darren Cross
"00:20:42,981","00:20:44,481
",1242981,1244481,It has to be airtight.,Darren Cross
"00:20:44,981","00:20:46,021
",1244981,1246021,Okay.,Darren Cross
"00:20:46,221","00:20:48,341
",1246221,1248341,I was at a wine tasting with my cousin Ernesto.,Darren Cross
"00:20:48,541","00:20:50,741
",1248541,1250741,"Which was a mainly red? And you know I do not like reds, man.",Darren Cross
"00:20:50,941","00:20:53,141
",1250941,1253141,However there was ros� that saved the day. It was delightful.,Darren Cross
"00:20:53,341","00:20:55,821
",1253341,1255821,"<i>And then he tells me about this girl, Emily, that we used to kick it with.</i>",Darren Cross
"00:20:56,021","00:20:58,181
",1256021,1258181,<i>It was actually the first pair of boobs I ever touched.</i>,Darren Cross
"00:20:58,301","00:20:59,821
",1258301,1259821,It is the wrong details.,Darren Cross
"00:21:00,021","00:21:01,421
",1260021,1261421,It has nothing to do with the story.,Darren Cross
"00:21:01,461","00:21:02,961
",1261461,1262961,Go.,Hope van Dyne
"00:21:03,301","00:21:06,821
",1263301,1266821,"<i>So, he tells me that she is working as a housekeeper now, right?</i>",Hope van Dyne
"00:21:07,021","00:21:10,221
",1267021,1270221,"<i>And she is dating this dude, Carlos, who is a shot caller from across the bay.</i>",Scott Lang
"00:21:10,421","00:21:13,381
",1270421,1273381,<i>And she tells him about the dude that she is cleaning.</i>,Luis
"00:21:13,581","00:21:15,821
",1273581,1275821,<i>Right. That he is like this big-shot CEO.</i>,Dave
"00:21:16,021","00:21:17,981
",1276021,1277981,"<i>That is all retired now, but he is loaded.</i>",Luis
"00:21:18,181","00:21:21,821
",1278181,1281821,"<i>So, Carlos and Ernesto are on the same softball team.</i>",Scott Lang
"00:21:22,021","00:21:23,521
",1282021,1283521,"<i>They get to talking, right?</i>",Scott Lang
"00:21:23,701","00:21:27,021
",1283701,1287021,"<i>And here comes the good part. Carlos says, you, man.</i>",Dr. Hank Pym
"00:21:27,221","00:21:31,181
",1287221,1291181,"<i>This person have got a big-ass safe just sitting in the basement, just chilling.</i>",Scott Lang
"00:21:31,381","00:21:33,741
",1291381,1293741,Of course! Ernesto comes to me because he knows I got mad thieving skills.,Scott Lang
"00:21:33,941","00:21:34,941
",1293941,1294941,<i>Of course! I ask him.</i>,Luis
"00:21:35,021","00:21:38,221
",1295021,1298221,<i>Did Emily tell Carlos to tell you to get me what kind of safe it was?</i>,Luis
"00:21:38,421","00:21:39,541
",1298421,1299541,"<i>And he says, no dawg.</i>",Luis
"00:21:39,741","00:21:41,821
",1299741,1301821,<i>All she said is that it is super-legit.</i>,Luis
"00:21:42,021","00:21:44,185
",1302021,1304185,<i>Whatever is in it. It is got to be good.</i>,Luis
"00:21:47,221","00:21:48,221
",1307221,1308221,What?,Luis
"00:21:48,261","00:21:50,661
",1308261,1310661,Old man has a safe.,Scott Lang
"00:21:50,861","00:21:52,821
",1310861,1312821,And he has gone for a week.,Scott Lang
"00:21:53,021","00:21:54,861
",1313021,1314861,All right! There is an old man he has a safe.,Scott Lang
"00:21:55,061","00:21:56,141
",1315061,1316141,He has gone for a week.,Luis
"00:21:56,261","00:21:57,341
",1316261,1317341,Let us just work with that.,Luis
"00:21:57,421","00:21:58,921
",1317421,1318921,Do you know what I am saying?,Luis
"00:22:47,981","00:22:50,741
",1367981,1370741,"Landline cut, cell signals jammed.",Luis
"00:22:50,941","00:22:53,101
",1370941,1373101,No one will be making for distress call tonight.,Luis
"00:22:53,301","00:22:54,301
",1373301,1374301,Come on check.,Luis
"00:22:54,381","00:22:55,381
",1374381,1375381,#NAME?,Peachy
"00:22:55,581","00:22:57,661
",1375581,1377661,"Hey, if the job goes bad, you know I got your back, right?",Luis
"00:22:57,861","00:22:58,981
",1377861,1378981,You do not worry.,"and they get to talking, right? And here comes the good part. Carlos says"
"00:22:59,181","00:23:01,390
",1379181,1381390,It is not going to happen.,asked Ignacio
"00:23:03,861","00:23:05,627
",1383861,1385627,I love it when he gets cocky.,Hope van Dyne
"00:23:11,661","00:23:13,161
",1391661,1393161,Damn!,asked Ignacio
"00:23:40,541","00:23:41,541
",1420541,1421541,Alarm is dead.,Darren Cross
"00:23:41,661","00:23:43,161
",1421661,1423161,Nice.,Emily tell Carlos to tell you to get to me what kind of safe it was? And he says
"00:23:45,021","00:23:47,344
",1425021,1427344,<i>All right! I am moving through the house.</i>,Dr. Hank Pym
"00:24:12,541","00:24:14,301
",1452541,1454301,There is a fingerprint lock on the door.,PINTEL
"00:24:14,501","00:24:17,021
",1454501,1457021,Does it have what? Ernesto did not tell me anything about that.,JACK
"00:24:17,181","00:24:19,141
",1457181,1459141,"<i>Man, are we screwed?</i>",WILL
"00:24:19,341","00:24:21,266
",1459341,1461266,Not necessarily.,Kurt
"00:25:09,261","00:25:10,261
",1509261,1510261,I am in.,Luis
"00:25:10,421","00:25:13,632
",1510421,1513632,No alarms have been triggered. He is in like the Flynn.,Emily tell Carlos to tell you to get to me what kind of safe it was? And he says
"00:25:17,461","00:25:19,141
",1517461,1519141,Man.,Luis
"00:25:19,341","00:25:20,841
",1519341,1520841,<i>What is it?</i>,Scott Lang
"00:25:21,301","00:25:23,901
",1521301,1523901,Well! They were not kidding. This safe is serious.,Luis
"00:25:24,101","00:25:26,221
",1524101,1526221,"<i>How serious are we talking, Scott?</i>",Kurt
"00:25:26,421","00:25:27,981
",1526421,1527981,It is a Carbondale.,Kurt
"00:25:28,181","00:25:29,461
",1528181,1529461,It is from 1910.,Dale
"00:25:29,661","00:25:32,301
",1529661,1532301,Made from the same steel as the Titanic.,Kurt
"00:25:32,501","00:25:33,621
",1532501,1533621,Wow!,Luis
"00:25:33,821","00:25:35,101
",1533821,1535101,Can you crack it?,Dr. Hank Pym
"00:25:35,301","00:25:38,621
",1535301,1538621,Well! Here is the thing. It does not do so well in the cold.,Scott Lang
"00:25:38,821","00:25:39,981
",1538821,1539981,Do you remember what that iceberg did?,Luis
"00:25:40,181","00:25:41,781
",1540181,1541781,"Yeah, man. It killed DiCaprio.",Luis
"00:25:41,981","00:25:42,981
",1541981,1542981,Killed everybody.,Dave
"00:25:43,061","00:25:44,561
",1543061,1544561,It did not kill the Old woman.,Scott
"00:25:44,701","00:25:46,865
",1544701,1546865,She still throws the jewel into the oceans.,Scott Lang
"00:26:39,141","00:26:40,641
",1599141,1600641,<i>What are you doing?</i>,Scott Lang
"00:26:40,701","00:26:43,343
",1600701,1603343,I poured water in the locking mechanism and froze it with nitrogen.,Luis
"00:26:43,901","00:26:46,224
",1603901,1606224,Ice expands. Metal does not.,Luis
"00:26:46,701","00:26:48,705
",1606701,1608705,<i>- What are you doing now?</i> - Waiting.,Scott Lang
"00:26:50,301","00:26:51,801
",1610301,1611801,Waiting.,Dr. Hank Pym
"00:26:59,541","00:27:01,041
",1619541,1621041,Nice.,Kurt
"00:27:04,781","00:27:06,433
",1624781,1626433,<i>What is it? Cash? Jewels?</i>,Kurt
"00:27:07,701","00:27:09,546
",1627701,1629546,#NAME?,Howard Stark
"00:27:11,261","00:27:13,072
",1631261,1633072,#NAME?,Scott Lang
"00:27:13,701","00:27:15,592
",1633701,1635592,It is an old motorcycle suit.,Luis
"00:27:16,621","00:27:18,381
",1636621,1638381,"There is no cash, no jewelry, nothing?",Scott Lang
"00:27:18,581","00:27:20,081
",1638581,1640081,No.,Dale
"00:27:20,901","00:27:21,901
",1640901,1641901,It is a bust.,Scott Lang
"00:27:21,941","00:27:24,341
",1641941,1644341,"I am sorry, Scott.",Darren Cross
"00:27:24,541","00:27:26,307
",1644541,1646307,I know you needed to score.,Luis
"00:28:01,101","00:28:02,601
",1681101,1682601,I thought we were using mice.,Scott Lang
"00:28:03,261","00:28:04,761
",1683261,1684761,What is the difference?,Scott Lang
"00:28:05,781","00:28:10,541
",1685781,1690541,Commence Experiment 34-C. Organic atomic reduction.,Luis
"00:28:10,741","00:28:12,421
",1690741,1692421,"Darren, maybe we should think...",Hope van Dyne
"00:28:12,621","00:28:15,101
",1692621,1695101,Shrinking organic tissue is the centerpiece of this technology?,Dr. Hank Pym
"00:28:15,181","00:28:17,185
",1695181,1697185,I cannot go to the buyers with half a breakthrough.,Kurt
"00:28:41,701","00:28:45,821
",1721701,1725821,"Experiment 34-C results,",Scott Lang
"00:28:46,021","00:28:47,521
",1726021,1727521,negative.,Scott Lang
"00:28:51,461","00:28:55,024
",1731461,1735024,Sanitize the workstation. Bring in subject 35-C.,Luis
"00:29:06,261","00:29:07,833
",1746261,1747833,Why would you lock this up?,Paxton
"00:29:29,541","00:29:31,784
",1769541,1771784,This is so weird.,Scott Lang
"00:30:03,741","00:30:05,241
",1803741,1805241,"Scott, what is up, man?",Scott
"00:30:10,421","00:30:12,790
",1810421,1812790,I wonder... What is this?,Luis
"00:30:43,141","00:30:46,581
",1843141,1846581,"<i>The world sure seem different from down here, does not it, Scott.</i>",Scott Lang
"00:30:46,781","00:30:49,184
",1846781,1849184,What? Who said that?,Dr. Hank Pym
"00:30:54,621","00:30:56,512
",1854621,1856512,"Luis, down here!",Scott Lang
"00:30:57,221","00:31:00,821
",1857221,1860821,"<i>It is a trial by fire, Scott. Or, in this case,</i>",Luis
"00:31:01,021","00:31:02,521
",1861021,1862521,<i>water.</i>,MURTOGG
"00:31:26,541","00:31:28,830
",1886541,1888830,<i>I guess you are tougher than you thought.</i>,MURTOGG
"00:31:31,461","00:31:32,988
",1891461,1892988,I do not want to see this!,ELIZABETH
"00:31:33,661","00:31:35,161
",1893661,1895161,Luis!,JACK
"00:31:39,821","00:31:41,321
",1899821,1901321,Son of a...,ELIZABETH
"00:32:57,981","00:32:59,481
",1977981,1979481,What the hell?,Scott Lang
"00:33:00,461","00:33:02,821
",1980461,1982821,<i>Not bad for a test drive.</i>,Maggie Lang
"00:33:03,021","00:33:05,021
",1983021,1985021,<i>Keep the suit. I will be in touch.</i>,Luis
"00:33:05,221","00:33:07,271
",1985221,1987271,"No! No! No, thank you!",Hope van Dyne
"00:33:19,421","00:33:21,421
",1999421,2001421,Get down on the ground!,Darren Cross
"00:33:21,621","00:33:22,901
",2001621,2002901,You are under arrest!,Darren Cross
"00:33:23,101","00:33:25,781
",2003101,2005781,"No, I did not steal anything! I was returning something I stole.",Hope van Dyne
"00:33:29,301","00:33:30,953
",2009301,2010953,You do not move.,Darren Cross
"00:33:34,941","00:33:36,101
",2014941,2016101,<i>Do you know? You almost had us convinced...</i>,Darren Cross
"00:33:36,301","00:33:38,431
",2016301,2018431,that you were going to change your ways.,Darren Cross
"00:33:38,981","00:33:41,145
",2018981,2021145,They were really rooting for you.,Darren Cross
"00:33:42,781","00:33:44,785
",2022781,2024785,It is going to break their hearts.,Darren Cross
"00:33:47,541","00:33:49,944
",2027541,2029944,#NAME?,Scott Lang
"00:33:50,381","00:33:51,881
",2030381,2031881,Your lawyer.,Scott Lang
"00:33:52,181","00:33:53,681
",2032181,2033681,My lawyer?,Luis
"00:33:56,621","00:33:59,069
",2036621,2039069,"I told you I would be in touch, Scott.",Scott Lang
"00:33:59,861","00:34:03,549
",2039861,2043549,I am starting to think that you prefer the inside of a jail cell.,Dr. Hank Pym
"00:34:04,381","00:34:05,881
",2044381,2045881,Man!,Scott Lang
"00:34:05,941","00:34:07,441
",2045941,2047441,Sit down.,Scott Lang
"00:34:10,741","00:34:13,621
",2050741,2053621,"Sir, I am sorry I stole the suit.",Dr. Hank Pym
"00:34:13,821","00:34:15,581
",2053821,2055581,I do not even want to know why you have it.,Dr. Hank Pym
"00:34:15,781","00:34:17,751
",2055781,2057751,Maggie was right about you.,Dr. Hank Pym
"00:34:19,341","00:34:20,341
",2059341,2060341,How do you know about...?,Scott Lang
"00:34:20,421","00:34:22,541
",2060421,2062541,No wonder she is trying to keep you away from Cassie.,Scott Lang
"00:34:23,701","00:34:25,301
",2063701,2065301,"The moment things get hard,",Scott Lang
"00:34:25,501","00:34:27,001
",2065501,2067001,you turn right back to crime.,Cab Driver
"00:34:29,461","00:34:31,501
",2069461,2071501,"The way I see it, you have a choice.",Dr. Hank Pym
"00:34:31,701","00:34:34,354
",2071701,2074354,"You can either spend the rest of your life in prison,",Hope van Dyne
"00:34:35,181","00:34:37,026
",2075181,2077026,or go back to your cell.,Scott Lang
"00:34:37,621","00:34:39,981
",2077621,2079981,And await further instructions.,Cop on Speaker
"00:34:40,181","00:34:41,461
",2080181,2081461,I do not understand.,Cop on Speaker
"00:34:41,661","00:34:43,701
",2081661,2083701,"No, I do not expect you to...",Scott Lang
"00:34:43,901","00:34:46,821
",2083901,2086821,"You do not have many options right now, and quite frankly,",Scott Lang
"00:34:47,021","00:34:48,521
",2087021,2088521,neither does me.,Paxton
"00:34:49,261","00:34:52,981
",2089261,2092981,Why do you think I let you steal that suit in the first place?,Paxton
"00:34:53,181","00:34:54,681
",2093181,2094681,What?,Paxton
"00:35:04,581","00:35:07,701
",2104581,2107701,Second chances do not come around all that much.,Paxton
"00:35:07,901","00:35:10,821
",2107901,2110821,"So, next time you think you might see one.",Detective
"00:35:11,021","00:35:15,506
",2111021,2115506,I suggest you take a real close look at it.,Detective
"00:35:27,541","00:35:29,621
",2127541,2129621,<i>You are my best friend!</i>,Scott Lang
"00:35:29,821","00:35:31,701
",2129821,2131701,Are you sure? You do not want a different toy!,Dr. Hank Pym
"00:35:31,901","00:35:33,826
",2131901,2133826,"No, I love this one.",Dr. Hank Pym
"00:35:34,421","00:35:37,154
",2134421,2137154,"Okay. Well, get some sleep. I love you.",Dr. Hank Pym
"00:35:37,781","00:35:39,061
",2137781,2139061,Mommy?,Dr. Hank Pym
"00:35:39,261","00:35:41,584
",2139261,2141584,Is Daddy a bad man?,Scott Lang
"00:35:42,181","00:35:45,027
",2142181,2145027,I heard some grownups say he is bad.,Scott Lang
"00:35:45,821","00:35:47,321
",2145821,2147321,No.,Dr. Hank Pym
"00:35:47,981","00:35:51,032
",2147981,2151032,Daddy just gets confused sometimes. Do you know?,Scott Lang
"00:36:42,461","00:36:45,467
",2202461,2205467,"<i>Smart choice. You actually listened, for once.</i>",Dr. Hank Pym
"00:36:46,501","00:36:48,001
",2206501,2208001,<i>Under the door.</i>,Dr. Hank Pym
"00:36:52,981","00:36:54,101
",2212981,2214101,"Okay, where to now?",Dr. Hank Pym
"00:36:54,301","00:36:56,305
",2214301,2216305,<i>- Hang tight.</i> - God.,Dr. Hank Pym
"00:36:59,141","00:37:00,141
",2219141,2220141,"What, what?",Dr. Hank Pym
"00:37:00,221","00:37:01,221
",2220221,2221221,Where did he go?,Dr. Hank Pym
"00:37:01,301","00:37:02,621
",2221301,2222621,I have no idea. He just vanished.,Dr. Hank Pym
"00:37:02,661","00:37:04,501
",2222661,2224501,Set up a five-block perimeter. Now!,Scott Lang
"00:37:04,701","00:37:05,781
",2224701,2225781,Get back! Get back!,Dr. Hank Pym
"00:37:05,981","00:37:08,589
",2225981,2228589,"<i>Scott, these are my associates.</i>",Dr. Hank Pym
"00:37:09,021","00:37:10,521
",2229021,2230521,Is that a camera on an ant?,Dr. Hank Pym
"00:37:10,581","00:37:12,341
",2230581,2232341,"Yeah, sure. Why not?",Dr. Hank Pym
"00:37:12,541","00:37:13,541
",2232541,2233541,Where is the car?,PINTEL
"00:37:13,621","00:37:15,141
",2233621,2235141,<i>No car. We have got wings.</i>,JACK
"00:37:15,341","00:37:16,841
",2235341,2236841,<i>Incoming!</i>,WILL
"00:37:26,541","00:37:29,461
",2246541,2249461,<i>Put your foot on the central node and mount the thorax.</i>,Dr. Hank Pym
"00:37:29,661","00:37:31,663
",2249661,2251663,"- How safe is... <i>- Just get on the damn ant, Scott!</i>",Dr. Hank Pym
"00:37:44,741","00:37:48,181
",2264741,2268181,Why am I on a police car? Should not I be on a police car?,Dr. Hank Pym
"00:37:48,381","00:37:50,781
",2268381,2270781,"<i>So, they can give you a lift past their five-block perimeter.</i>",Scott Lang
"00:37:50,861","00:37:52,381
",2270861,2272381,All right.,Maggie Lang
"00:37:52,581","00:37:54,421
",2272581,2274421,"- Now, what is the next move? <i>- Hang on tight.</i>",Cassie Lang
"00:37:54,621","00:37:56,381
",2274621,2276381,This is easy! I am getting the hang of this.,Maggie Lang
"00:37:56,461","00:37:57,981
",2276461,2277981,Yank up to go up. It is like a horse.,Cassie Lang
"00:37:58,181","00:38:00,101
",2278181,2280101,<i>You are throwing 247 off balance.</i>,Cassie Lang
"00:38:00,301","00:38:01,581
",2280301,2281581,Wait! Is it naming 247?,Cassie Lang
"00:38:01,781","00:38:03,421
",2281781,2283421,"<i>He does not have a name. He has a number, Scott.</i>",MURTOGG
"00:38:03,621","00:38:06,061
",2283621,2286061,<i>Do you have any idea how many ants there are?</i>,MURTOGG
"00:38:06,261","00:38:07,861
",2286261,2287861,Whoa!,ELIZABETH
"00:38:08,061","00:38:09,821
",2288061,2289821,<i>Maybe it is... Maybe it is 248.</i>,JACK
"00:38:10,021","00:38:11,341
",2290021,2291341,"No, no! Vertigo, vertigo!",ELIZABETH
"00:38:11,541","00:38:13,545
",2291541,2293545,"<i>- No, I think it is 247.</i> - Wait.",Maggie Lang
"00:38:13,901","00:38:15,401
",2293901,2295401,<i>Hang on tight!</i>,Dr. Hank Pym
"00:38:15,541","00:38:17,421
",2295541,2297421,I think I am getting the hang of this.,Dr. Hank Pym
"00:38:17,621","00:38:20,381
",2297621,2300381,<i>I am controlling 247. He is not listening to you.</i>,Darren Cross
"00:38:20,581","00:38:21,581
",2300581,2301581,What?,Dr. Hank Pym
"00:38:21,621","00:38:23,512
",2301621,2303512,- Can I make one little request? <i>- No.</i>,Luis
"00:38:25,061","00:38:26,906
",2305061,2306906,"Stop, 247! Time out, time out!",Paxton
"00:38:27,701","00:38:28,741
",2307701,2308741,Time out!,Detective
"00:38:28,941","00:38:29,941
",2308941,2309941,"All right, hold on!",Dr. Hank Pym
"00:38:30,101","00:38:31,992
",2310101,2311992,Just wait! Whoa!,Scott Lang
"00:38:32,581","00:38:34,261
",2312581,2314261,What happens? If I throw up in this helmet.,Dr. Hank Pym
"00:38:34,301","00:38:37,541
",2314301,2317541,"<i>It is my helmet, Scott. You do not throw up.</i>",Scott Lang
"00:38:37,741","00:38:39,241
",2317741,2319241,"Let us set her down, all right!",Dr. Hank Pym
"00:38:39,421","00:38:40,461
",2319421,2320461,I am getting light-headed.,Paxton
"00:38:40,501","00:38:42,001
",2320501,2322001,"<i>Hang on, Scott.</i>",Darren Cross
"00:38:42,261","00:38:44,101
",2322261,2324101,I am getting a little light...,Darren Cross
"00:38:44,301","00:38:46,226
",2324301,2326226,I need a snooze button.,Dr. Hank Pym
"00:38:46,741","00:38:49,110
",2326741,2329110,Hit me in 5 minutes.,Dr. Hank Pym
"00:39:07,701","00:39:09,201
",2347701,2349201,Hello.,Scott Lang
"00:39:12,381","00:39:13,881
",2352381,2353881,Who are you?,Dr. Hank Pym
"00:39:15,621","00:39:18,301
",2355621,2358301,"Do you have been standing there? Watching me sleep, this whole time.",Dave
"00:39:18,461","00:39:19,461
",2358461,2359461,Yes.,Scott Lang
"00:39:19,621","00:39:21,121
",2359621,2361121,Why?,Scott Lang
"00:39:21,541","00:39:23,783
",2361541,2363783,"Because the last time you were here, you stole something.",Scott Lang
"00:39:27,461","00:39:28,961
",2367461,2368961,"Hey, look...",Dr. Hank Pym
"00:39:29,541","00:39:31,041
",2369541,2371041,Whoa!,Luis
"00:39:35,181","00:39:36,781
",2375181,2376781,<i>Paraponera clavata.</i>,Dr. Hank Pym
"00:39:36,981","00:39:38,481
",2376981,2378481,"Giant tropical bullet ants,",Dr. Hank Pym
"00:39:38,541","00:39:39,981
",2378541,2379981,"ranked highest on the Schmidt, pain index.",ELIZABETH
"00:39:40,181","00:39:42,141
",2380181,2382141,They are here to keep an eye on you when I cannot.,JACK
"00:39:43,181","00:39:45,948
",2383181,2385948,Dr. Pym is waiting for you downstairs.,UNKNOWN
"00:39:46,541","00:39:48,041
",2386541,2388041,Who?,JACK
"00:39:49,901","00:39:50,901
",2389901,2390901,Hey!,Dr. Hank Pym
"00:39:50,981","00:39:53,668
",2390981,2393668,Whose pajamas are these?,Scott Lang
"00:40:00,061","00:40:01,986
",2400061,2401986,How am I supposed to do this?,Dr. Hank Pym
"00:40:08,221","00:40:11,306
",2408221,2411306,"All right, just one-step at a time.",Dr. Hank Pym
"00:40:16,101","00:40:20,586
",2416101,2420586,"You do not bite me, I do not step on you. Deal?",Scott Lang
"00:40:24,381","00:40:26,581
",2424381,2426581,I could take down the servers and Cross would not even know it.,Dr. Hank Pym
"00:40:26,781","00:40:27,861
",2426781,2427861,We do not need this person.,PINTEL
"00:40:28,061","00:40:30,421
",2428061,2430421,"I assume that you have already met my daughter, Hope.",JACK
"00:40:30,621","00:40:33,061
",2430621,2433061,I did. She is great.,WILL
"00:40:33,261","00:40:35,381
",2433261,2435381,She does not think that we need you.,Scott Lang
"00:40:35,581","00:40:36,821
",2435581,2436821,We do not. We can do these ourselves.,Scott Lang
"00:40:37,021","00:40:40,141
",2437021,2440141,"I go to all this effort to let you steal my suit,",Scott Lang
"00:40:40,341","00:40:42,781
",2440341,2442781,then Hope has you arrested.,Scott Lang
"00:40:42,981","00:40:45,901
",2442981,2445901,"Okay! We can try, and when he fails. I will do it myself.",Scott Lang
"00:40:46,101","00:40:47,707
",2446101,2447707,She is a little bit anxious.,Scott Lang
"00:40:48,261","00:40:49,581
",2448261,2449581,"It has to do with this job,",Dr. Hank Pym
"00:40:49,781","00:40:52,181
",2449781,2452181,"which, judging by the fact that you are sitting opposite me,",Scott Lang
"00:40:52,381","00:40:54,501
",2452381,2454501,I take it that you are interested.,Dale
"00:40:54,701","00:40:55,701
",2454701,2455701,What job?,Scott Lang
"00:40:55,901","00:40:57,401
",2455901,2457401,Would you like some tea?,Scott Lang
"00:40:57,581","00:40:59,181
",2457581,2459181,Sure.,Howard Stark
"00:40:59,381","00:41:00,881
",2459381,2460881,I was very impressed with...,Mitchell Carson
"00:41:01,061","00:41:03,873
",2461061,2463873,how you managed to get past my security system.,Scott Lang
"00:41:05,101","00:41:07,981
",2465101,2467981,Freezing that metal was particularly clever.,BARBOSSA
"00:41:08,181","00:41:09,501
",2468181,2469501,Were you watching me?,Scott Lang
"00:41:09,701","00:41:12,781
",2469701,2472781,"Scott, I have been watching you for a while.",MURTOGG
"00:41:12,981","00:41:15,384
",2472981,2475384,"Ever since, you robbed Vista Corp.",WILL
"00:41:16,861","00:41:18,501
",2476861,2478501,Excuse me.,BARBOSSA
"00:41:18,701","00:41:20,671
",2478701,2480671,Burgled Vista Corp.,WILL
